t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb
3749.88,95.2,100.0,58.8,14,2278.4,23504.9,19.4,,
3750.88,92.0,100.0,26.7,14,2202.6,23505.1,19.4,,
3751.88,92.8,100.0,57.0,14,2223.0,23505.2,19.4,,
3752.88,93.6,100.0,39.4,14,2247.3,23505.2,19.4,,
3753.88,93.5,100.0,37.0,14,2235.0,23505.4,19.4,,
3754.89,91.0,100.0,29.0,14,2182.3,23505.4,19.4,,
3755.89,92.9,100.0,0.0,14,2225.8,23505.4,19.4,,
3756.89,94.2,100.0,46.5,14,2256.5,23505.4,19.4,,
3757.89,94.0,100.0,36.4,14,2252.6,23505.4,19.4,,
3758.89,92.4,100.0,20.8,14,2214.4,23505.4,19.4,,
3759.89,93.3,100.0,38.6,14,2234.6,23505.4,19.4,,
3760.89,93.9,100.0,52.5,14,2251.6,23505.4,19.4,,
3761.89,90.0,100.0,2.0,14,2161.5,23505.6,19.4,,
3762.89,94.1,100.0,29.7,14,2249.0,23505.6,19.4,100.0,10569.7
3763.89,93.8,100.0,41.6,14,2250.6,23505.6,19.4,,
3764.9,96.0,100.0,52.5,14,2300.2,23505.8,19.4,,
3765.9,91.0,100.0,30.3,14,2179.0,23505.8,19.4,,
3766.9,96.1,100.0,79.0,14,2302.8,23505.8,19.4,,
3767.9,90.1,100.0,16.8,14,2158.2,23505.8,19.4,,
3768.9,89.2,100.0,2.0,14,2140.2,23505.8,19.4,,
3769.91,89.8,100.0,15.2,14,2152.6,23505.8,19.4,,
3770.91,95.3,100.0,48.5,14,2280.3,23505.8,19.4,,
3771.91,93.4,100.0,30.3,14,2236.2,23506.0,19.4,,
3772.91,95.5,100.0,67.3,14,2292.2,23506.0,19.4,,
3773.91,92.3,100.0,39.4,14,2212.5,23506.0,19.4,,
3774.91,91.5,100.0,37.6,14,2192.7,23506.0,19.4,,
3775.91,94.6,100.0,55.6,14,2261.9,23506.0,19.4,,
3776.92,92.6,100.0,61.0,14,2221.7,23506.0,19.4,,
3777.92,91.5,100.0,3.0,14,2192.3,23506.0,19.4,,
3778.92,94.2,100.0,25.0,14,2255.2,23506.0,19.4,,
3779.92,90.8,100.0,19.0,14,2174.7,23506.2,19.4,,
3780.92,94.5,100.0,33.3,14,2269.0,23506.2,19.4,,
3781.92,92.3,100.0,10.0,14,2209.5,23506.7,19.4,,
3782.92,94.1,100.0,64.0,14,2254.8,23506.7,19.4,100.0,10571.7
3783.92,93.6,100.0,54.5,14,2245.2,23506.7,19.4,,
3784.92,95.7,100.0,58.6,14,2289.7,23506.7,19.4,,
3785.92,94.0,100.0,22.0,14,2257.0,23506.7,19.4,,
3786.93,93.0,100.0,47.5,14,2226.2,23506.7,19.4,,
3787.93,96.1,100.0,78.0,14,2301.6,23506.7,19.4,,
3788.93,95.6,100.0,61.8,14,2293.5,23506.9,19.4,,
3789.93,93.1,100.0,22.2,14,2228.0,23506.9,19.4,,
3790.93,94.5,100.0,33.0,14,2267.2,23507.1,19.4,,
3791.93,93.8,100.0,23.0,14,2245.0,23507.1,19.4,,
3792.93,95.0,100.0,49.5,14,2276.7,23507.1,19.4,,
3793.93,93.2,100.0,41.2,14,2231.9,23507.1,19.4,,
3794.93,92.5,100.0,29.0,14,2217.0,23507.3,19.4,,
3795.93,95.5,100.0,20.8,14,2295.3,23507.3,19.4,,
3796.94,89.4,100.0,23.0,14,2136.0,23507.3,19.4,,
3797.94,93.5,100.0,37.0,14,2244.8,23507.3,19.4,,
3798.94,93.1,100.0,59.4,14,2227.4,23507.3,19.4,,
3799.94,94.3,100.0,26.7,14,2261.2,23507.3,19.4,,
3800.94,95.1,100.0,75.0,14,2276.6,23507.3,19.4,,
3801.94,95.0,100.0,49.0,14,2273.0,23507.3,19.4,,
3802.94,96.8,100.0,76.2,14,2325.6,23507.3,19.4,100.0,10571.7
3803.94,95.0,100.0,44.0,14,2270.6,23507.5,19.4,,
3804.94,91.5,100.0,49.0,14,2193.4,23507.5,19.4,,
3805.94,93.3,100.0,22.2,14,2230.5,23507.5,19.4,,
3806.94,94.8,100.0,74.0,14,2275.0,23507.7,19.4,,
3807.94,94.8,100.0,12.0,14,2273.0,23507.7,19.4,,
3808.94,91.1,100.0,37.0,14,2179.4,23507.7,19.4,,
3809.94,90.6,100.0,21.0,14,2172.6,23507.9,19.4,,
3810.94,91.7,100.0,12.0,14,2195.2,23507.9,19.4,,
3811.94,90.9,100.0,26.0,14,2183.9,23507.9,19.4,,
3812.95,92.9,100.0,22.0,14,2226.7,23507.9,19.4,,
3813.95,88.7,100.0,28.3,14,2124.7,23507.9,19.4,,
3814.95,95.5,100.0,11.9,14,2288.7,23507.9,19.4,,
3815.95,94.9,100.0,63.0,14,2275.2,23507.9,19.4,,
3816.95,90.8,100.0,6.0,14,2175.7,23508.1,19.4,,
3817.95,89.2,100.0,17.3,14,2139.3,23508.1,19.4,,
3818.95,95.4,100.0,73.5,14,2283.6,23508.1,19.4,,
3819.95,89.3,100.0,14.0,14,2142.8,23508.1,19.4,,
3820.95,95.0,100.0,54.5,14,2276.0,23508.1,19.4,,
3821.95,94.4,100.0,31.0,14,2263.5,23509.0,19.4,,
3822.95,96.4,100.0,68.0,14,2311.5,23509.2,19.4,100.0,10569.7
3823.96,91.8,100.0,19.0,14,2195.6,23509.2,19.4,,
3824.96,95.0,100.0,26.0,14,2276.0,23509.2,19.4,,
3825.96,94.5,100.0,38.4,14,2265.2,23509.4,19.4,,
3826.96,91.1,100.0,49.0,14,2183.4,23509.4,19.4,,
3827.96,93.8,100.0,2.0,14,2247.3,23509.4,19.4,,
3828.96,94.5,100.0,67.7,14,2263.9,23509.4,19.4,,
3829.96,94.6,100.0,34.0,14,2266.3,23509.4,19.4,,
3830.97,91.3,100.0,2.0,14,2188.2,23509.4,19.4,,
3831.97,94.0,100.0,52.0,14,2251.0,23509.4,19.4,,
3832.97,95.3,100.0,2.0,14,2283.5,23509.4,19.4,,
3833.97,92.5,100.0,48.0,14,2214.0,23509.6,19.4,,
3834.97,88.8,100.0,8.9,14,2133.0,23509.6,19.4,,
3835.97,95.3,100.0,45.1,14,2281.2,23509.7,19.4,,
3836.97,91.4,100.0,22.0,14,2191.6,23510.1,19.4,,
3837.97,97.2,100.0,80.0,14,2327.8,23510.1,19.4,,
3838.98,94.0,100.0,43.6,14,2251.9,23510.1,19.4,,
3839.98,90.1,100.0,0.0,14,2159.7,23510.1,19.4,,
3840.98,92.4,100.0,52.0,14,2213.5,23510.3,19.4,,
3841.98,97.7,100.0,85.1,14,2339.6,23510.3,19.4,,
3842.98,92.2,100.0,30.0,14,2211.7,23510.3,19.4,100.0,10571.7
3843.98,91.2,100.0,28.0,14,2184.6,23510.5,19.4,,
3844.98,92.6,100.0,7.0,14,2218.8,23510.5,19.4,,
3845.98,95.4,100.0,68.0,14,2285.2,23510.5,19.4,,
3846.99,93.7,100.0,43.0,14,2244.5,23510.5,19.4,,
3847.99,94.0,100.0,41.4,14,2253.0,23510.5,19.4,,
3848.99,93.7,100.0,37.0,14,2248.3,23510.5,19.4,,
3849.99,96.8,100.0,74.0,14,2315.0,23510.5,19.4,,
3850.99,97.2,100.0,67.0,14,2330.5,23510.5,19.4,,
3851.99,96.1,100.0,54.5,14,2302.6,23510.5,19.4,,
3852.99,92.6,100.0,39.4,14,2217.0,23510.5,19.4,,
3853.99,92.7,100.0,57.4,14,2223.7,23510.5,19.4,,
3854.99,96.8,100.0,35.4,14,2319.4,23510.9,19.4,,
3855.99,92.7,100.0,37.0,14,2224.6,23510.9,19.4,,
3856.99,93.9,100.0,25.0,14,2248.6,23510.9,19.4,,
3857.99,96.8,100.0,77.8,14,2320.6,23510.9,19.4,,
3859.0,90.8,100.0,29.0,14,2180.6,23510.9,19.4,,
3860.0,96.6,100.0,56.0,14,2309.0,23510.9,19.4,,
3861.0,95.1,100.0,25.3,14,2281.4,23510.9,19.4,,
3862.0,93.3,100.0,44.4,14,2232.8,23511.2,19.4,,
3863.0,95.0,100.0,52.5,14,2278.6,23511.2,19.4,100.0,10573.7
3864.0,92.7,100.0,14.0,14,2221.4,23511.4,19.4,,
3865.0,90.5,100.0,31.0,14,2169.2,23511.6,19.4,,
3866.0,89.7,100.0,4.0,14,2150.6,23511.8,19.4,,
3867.0,94.0,100.0,51.0,14,2248.3,23511.8,19.4,,
3868.0,92.7,100.0,49.5,14,2218.8,23511.8,19.5,,
3869.01,92.8,100.0,39.4,14,2224.6,23511.8,19.5,,
3870.01,94.2,100.0,26.0,14,2258.7,23512.0,19.5,,
3871.01,95.8,100.0,79.0,14,2295.0,23512.0,19.5,,
3872.01,94.2,100.0,34.3,14,2257.4,23512.2,19.4,,
3873.01,92.2,100.0,55.6,14,2206.6,23512.4,19.4,,
3874.01,94.0,100.0,6.1,14,2249.8,23512.4,19.4,,
3875.01,94.9,100.0,51.0,14,2276.5,23512.4,19.4,,
3876.01,92.8,100.0,20.0,14,2223.8,23512.4,19.4,,
3877.01,95.9,100.0,60.4,14,2295.8,23512.4,19.4,,
3878.01,94.0,100.0,64.6,14,2252.8,23512.4,19.4,,
3879.01,92.1,100.0,54.5,14,2207.8,23512.4,19.4,,
3880.02,95.2,100.0,42.0,14,2280.4,23512.6,19.4,,
3881.02,94.9,100.0,64.6,14,2275.6,23512.6,19.4,,
3882.02,94.0,100.0,35.0,14,2251.4,23512.6,19.4,,
3883.02,92.0,100.0,3.0,14,2202.2,23512.6,19.4,100.0,10571.7
3884.02,93.8,100.0,42.2,14,2248.4,23512.6,19.4,,
3885.02,97.0,100.0,75.8,14,2323.6,23512.6,19.4,,
3886.02,90.1,100.0,19.8,14,2155.7,23512.6,19.4,,
3887.03,93.6,100.0,14.9,14,2238.8,23512.7,19.4,,
3888.03,93.2,100.0,26.0,14,2231.6,23513.1,19.4,,
3889.03,90.8,100.0,26.0,14,2177.0,23513.1,19.4,,
3890.03,87.7,100.0,11.1,14,2099.7,23513.1,19.4,,
3891.03,93.0,100.0,25.0,14,2233.0,23513.1,19.4,,
3892.03,94.5,100.0,32.0,14,2264.7,23513.1,19.4,,
3893.03,97.4,100.0,76.0,14,2328.6,23513.3,19.4,,
3894.03,91.9,100.0,15.0,14,2199.3,23513.3,19.4,,
3895.03,95.3,100.0,54.0,14,2285.3,23513.5,19.4,,
3896.03,96.1,100.0,61.0,14,2305.4,23513.5,19.4,,
3897.03,97.6,100.0,77.0,14,2338.1,23513.5,19.4,,
3898.03,95.2,100.0,61.6,14,2282.0,23513.5,19.4,,
3899.04,95.7,100.0,59.0,14,2291.6,23513.5,19.4,,
3900.04,92.9,100.0,8.0,14,2231.7,23513.5,19.4,,
3901.04,95.2,100.0,13.9,14,2278.8,23513.5,19.4,,
3902.04,94.8,100.0,32.3,14,2270.4,23513.7,19.4,,
3903.04,96.5,100.0,77.2,14,2310.2,23513.7,19.4,100.0,10573.7
3904.04,99.5,100.0,93.1,14,2383.0,23513.7,19.4,,
3905.04,93.8,100.0,67.0,14,2248.8,23513.7,19.4,,
3906.04,90.5,100.0,45.0,14,2170.8,23513.7,19.4,,
3907.04,95.8,100.0,34.3,14,2291.0,23513.7,19.4,,
3908.04,93.8,100.0,53.9,14,2250.5,23513.9,19.4,,
3909.04,98.0,100.0,79.2,14,2350.4,23513.9,19.4,,
3910.04,91.8,100.0,30.0,14,2200.6,23513.9,19.4,,
3911.04,96.1,100.0,75.8,14,2300.6,23513.9,19.4,,
3912.05,91.4,100.0,39.6,14,2189.4,23513.9,19.4,,
3913.05,92.3,100.0,41.0,14,2210.3,23514.1,19.4,,
3914.05,95.6,100.0,35.6,14,2291.0,23514.1,19.4,,
3915.05,91.3,100.0,4.0,14,2185.0,23514.2,19.4,,
3916.05,92.4,100.0,35.6,14,2212.0,23514.4,19.4,,
3917.05,93.9,100.0,33.7,14,2252.8,23514.4,19.4,,
3918.05,93.7,100.0,36.6,14,2245.7,23514.4,19.4,,
3919.05,92.1,100.0,19.4,14,2208.7,23514.6,19.4,,
3920.05,94.6,100.0,16.0,14,2265.3,23514.6,19.4,,
3921.05,94.5,100.0,35.4,14,2266.8,23514.6,19.4,,
3922.06,92.8,100.0,1.0,14,2223.8,23514.6,19.4,,
3923.06,93.6,100.0,48.0,14,2243.2,23514.6,19.4,100.0,10573.7
3924.06,93.0,100.0,2.0,14,2229.1,23514.6,19.4,,
3925.06,90.1,100.0,10.9,14,2157.2,23515.0,19.4,,
3926.06,91.6,100.0,5.1,14,2197.8,23515.2,19.4,,
3927.06,92.1,100.0,49.0,14,2207.1,23515.2,19.4,,
3928.06,93.7,100.0,35.6,14,2243.4,23515.2,19.4,,
3929.06,96.6,100.0,50.5,14,2311.3,23515.2,19.4,,
3930.06,95.5,100.0,43.0,14,2292.6,23515.2,19.4,,
3931.06,94.6,100.0,60.2,14,2268.1,23515.2,19.4,,
3932.07,95.9,100.0,47.1,14,2298.4,23515.2,19.4,,
3933.07,95.5,100.0,47.5,14,2283.6,23515.4,19.4,,
3934.07,96.1,100.0,56.6,14,2306.6,23515.4,19.4,,
3935.07,95.9,100.0,44.0,14,2295.6,23515.4,19.4,,
3936.07,92.8,100.0,22.8,14,2225.8,23515.4,19.4,,
3937.07,97.5,100.0,45.0,14,2334.6,23515.4,19.4,,
3938.07,94.9,100.0,48.5,14,2274.1,23515.6,19.4,,
3939.07,93.1,100.0,53.0,14,2233.3,23515.6,19.4,,
3940.07,94.6,100.0,59.0,14,2268.6,23515.6,19.4,,
3941.07,92.9,100.0,41.0,14,2230.8,23515.6,19.4,,
3942.08,94.8,100.0,23.0,14,2265.6,23515.6,19.4,,
3943.08,90.7,100.0,26.0,14,2170.2,23515.6,19.4,100.0,10571.7
3944.08,93.1,100.0,34.7,14,2231.0,23515.6,19.4,,
3945.08,92.4,100.0,37.0,14,2217.6,23515.6,19.4,,
3946.08,93.8,100.0,48.0,14,2247.7,23515.6,19.4,,
3947.08,96.0,100.0,41.6,14,2300.2,23515.6,19.4,,
3948.08,93.4,100.0,38.4,14,2237.3,23515.6,19.4,,
3949.08,93.8,100.0,20.8,14,2248.8,23515.6,19.4,,
3950.08,91.0,100.0,2.0,14,2180.6,23515.6,19.4,,
3951.08,96.2,100.0,64.6,14,2308.4,23515.6,19.4,,
3952.08,95.4,100.0,42.6,14,2286.0,23515.7,19.4,,
3953.08,93.6,100.0,34.3,14,2241.0,23515.7,19.4,,
3954.08,95.3,100.0,15.0,14,2283.0,23515.7,19.4,,
3955.08,92.3,100.0,53.5,14,2215.0,23515.9,19.4,,
3956.08,91.9,100.0,1.0,14,2200.0,23515.9,19.4,,
3957.08,92.7,100.0,53.5,14,2219.0,23515.9,19.4,,
3958.08,93.3,100.0,20.2,14,2242.0,23515.9,19.4,,
3959.08,95.3,100.0,41.0,14,2285.0,23516.1,19.4,,
3960.08,94.0,100.0,49.0,14,2251.0,23516.5,19.4,,
3961.08,92.6,100.0,54.0,14,2219.0,23516.5,19.4,,
3962.08,93.7,100.0,38.0,14,2244.9,23516.7,19.4,,
3963.08,94.0,100.0,51.0,14,2249.0,23516.7,19.4,100.0,10575.7
3964.08,92.3,100.0,51.5,14,2216.2,23516.7,19.4,,
3965.08,91.7,100.0,26.0,14,2193.8,23516.7,19.4,,
3966.08,93.6,100.0,68.3,14,2250.0,23516.9,19.4,,
3967.09,93.3,100.0,27.7,14,2233.6,23516.9,19.4,,
3968.09,94.0,100.0,65.7,14,2252.6,23516.9,19.4,,
3969.09,96.1,100.0,63.7,14,2305.5,23516.9,19.4,,
3970.09,93.0,100.0,43.9,14,2227.6,23516.9,19.4,,
3971.09,93.9,100.0,41.6,14,2248.7,23516.9,19.4,,
3972.09,90.5,100.0,43.6,14,2166.7,23517.2,19.4,,
3973.09,94.3,100.0,43.4,14,2256.6,23517.2,19.4,,
3974.09,90.7,100.0,3.1,14,2173.7,23517.2,19.4,,
3975.09,91.5,100.0,65.0,14,2198.4,23517.2,19.4,,
3976.09,92.9,100.0,67.7,14,2223.6,23517.4,19.4,,
3977.09,98.7,100.0,87.8,14,2362.8,23517.4,19.4,,
3978.1,94.2,100.0,39.6,14,2257.7,23517.6,19.4,,
3979.1,94.9,100.0,64.0,14,2274.7,23517.6,19.4,,
3980.1,93.7,100.0,60.0,14,2251.8,23517.6,19.4,,
3981.1,94.6,100.0,27.3,14,2261.2,23517.8,19.4,,
3982.1,97.4,100.0,85.0,14,2338.4,23517.8,19.4,,
3983.1,97.4,100.0,79.2,14,2331.2,23518.0,19.4,100.0,10575.7
3984.1,92.7,100.0,38.4,14,2222.3,23518.0,19.4,,
3985.1,94.8,100.0,44.3,14,2267.9,23518.0,19.4,,
3986.1,98.4,100.0,84.2,14,2359.6,23518.0,19.4,,
3987.1,93.7,100.0,51.5,14,2243.4,23518.0,19.4,,
3988.11,92.5,100.0,46.5,14,2217.9,23518.0,19.4,,
3989.11,93.3,100.0,37.4,14,2236.8,23518.2,19.4,,
3990.11,92.5,100.0,26.7,14,2214.9,23518.2,19.4,,
3991.11,90.9,100.0,50.5,14,2182.4,23518.2,19.4,,
3992.11,91.7,100.0,17.0,14,2197.8,23518.2,19.4,,
3993.11,93.1,100.0,50.5,14,2228.5,23518.4,19.4,,
3994.11,94.4,100.0,18.0,14,2263.5,23518.4,19.4,,
3995.11,94.9,100.0,55.6,14,2275.6,23518.6,19.4,,
3996.11,93.3,100.0,15.8,14,2235.4,23518.7,19.4,,
3997.11,94.5,100.0,61.0,14,2260.0,23518.7,19.4,,
3998.12,89.4,100.0,0.0,14,2142.4,23518.7,19.4,,
3999.12,92.9,100.0,59.6,14,2225.4,23518.7,19.4,,
4000.12,90.7,100.0,61.4,14,2175.5,23518.7,19.4,,
4001.12,94.8,100.0,29.7,14,2272.6,23518.7,19.4,,
4002.12,93.8,100.0,40.4,14,2246.4,23518.7,19.4,,
4003.12,95.5,100.0,20.8,14,2284.0,23518.7,19.4,100.0,10573.7
4004.12,94.4,100.0,39.0,14,2259.8,23518.7,19.4,,
4005.12,92.4,100.0,3.0,14,2218.8,23518.7,19.4,,
4006.12,91.4,100.0,18.0,14,2185.0,23518.7,19.4,,
4007.12,93.7,100.0,45.5,14,2246.7,23518.7,19.4,,
4008.12,95.1,100.0,50.0,14,2280.6,23518.7,19.4,,
4009.13,95.8,100.0,68.0,14,2294.8,23518.7,19.4,,
4010.13,94.2,100.0,37.0,14,2254.6,23518.7,19.4,,
4011.13,90.8,100.0,12.2,14,2178.6,23518.7,19.4,,
4012.13,91.3,100.0,18.0,14,2188.7,23518.7,19.4,,
4013.13,92.9,100.0,17.0,14,2222.8,23518.7,19.4,,
4014.13,97.5,100.0,73.0,14,2336.5,23518.7,19.4,,
4015.13,97.2,100.0,72.7,14,2327.6,23518.7,19.4,,
4016.13,92.5,100.0,1.0,14,2217.0,23518.7,19.4,,
4017.13,89.9,100.0,2.0,14,2154.3,23518.9,19.4,,
4018.13,94.9,100.0,53.5,14,2271.8,23519.1,19.4,,
4019.13,95.9,100.0,59.0,14,2298.4,23519.1,19.4,,
4020.13,95.3,100.0,67.0,14,2286.4,23519.1,19.4,,
4021.13,94.4,100.0,69.7,14,2263.0,23519.1,19.4,,
4022.14,95.6,100.0,31.0,14,2288.0,23519.1,19.4,,
4023.14,93.8,100.0,35.4,14,2248.6,23519.1,19.4,100.0,10577.7
4024.14,93.1,100.0,27.0,14,2232.1,23519.1,19.4,,
4025.14,92.3,100.0,55.0,14,2213.1,23519.1,19.4,,
4026.14,93.0,100.0,31.3,14,2227.5,23519.1,19.4,,
4027.14,95.8,100.0,55.0,14,2298.9,23519.3,19.4,,
4028.14,93.4,100.0,40.0,14,2239.9,23519.3,19.4,,
4029.14,93.8,100.0,69.0,14,2245.3,23519.3,19.4,,
4030.14,93.6,100.0,32.0,14,2241.1,23519.3,19.4,,
4031.15,93.6,100.0,21.0,14,2242.8,23519.3,19.4,,
4032.15,93.0,100.0,5.0,14,2234.0,23519.3,19.4,,
4033.15,93.4,100.0,44.0,14,2237.6,23519.3,19.4,,
4034.15,94.1,100.0,36.0,14,2252.2,23519.3,19.4,,
4035.15,94.3,100.0,45.0,14,2260.4,23519.3,19.4,,
4036.15,95.4,100.0,28.3,14,2283.1,23519.3,19.4,,
4037.15,93.6,100.0,37.6,14,2243.2,23519.3,19.4,,
4038.15,91.7,100.0,34.3,14,2200.4,23519.3,19.4,,
4039.15,93.8,100.0,33.0,14,2250.4,23519.3,19.4,,
4040.15,93.0,100.0,46.5,14,2224.6,23519.5,19.4,,
4041.16,95.3,100.0,19.6,14,2280.5,23519.5,19.4,,
4042.16,91.5,100.0,18.6,14,2195.4,23519.5,19.4,,
4043.16,93.1,100.0,46.5,14,2228.6,23519.5,19.4,100.0,10577.7
4044.16,89.9,100.0,1.0,14,2155.4,23519.5,19.4,,
4045.16,95.0,100.0,13.9,14,2276.0,23519.7,19.4,,
4046.16,94.6,100.0,47.5,14,2265.1,23519.7,19.4,,
4047.16,95.3,100.0,71.0,14,2281.7,23519.7,19.4,,
4048.17,94.8,100.0,68.3,14,2273.4,23519.7,19.5,,
4049.17,93.5,100.0,7.1,14,2237.0,23519.7,19.5,,
4050.17,92.0,100.0,32.7,14,2204.7,23519.7,19.5,,
4051.17,99.0,100.0,85.0,14,2375.2,23519.7,19.5,,
4052.17,94.1,100.0,50.0,14,2255.3,23519.7,19.5,,
4053.17,92.2,100.0,44.0,14,2214.9,23519.7,19.4,,
4054.17,94.8,100.0,28.0,14,2264.9,23519.7,19.4,,
4055.17,92.8,100.0,0.0,14,2223.7,23519.7,19.4,,
4056.17,97.4,100.0,62.0,14,2337.6,23519.7,19.4,,
4057.18,94.0,100.0,42.0,14,2248.8,23519.7,19.4,,
4058.18,98.3,100.0,86.1,14,2358.6,23519.7,19.4,,
4059.18,94.3,100.0,63.4,14,2261.5,23519.7,19.4,,
4060.18,94.3,100.0,62.4,14,2259.9,23519.7,19.4,,
4061.18,95.9,100.0,27.0,14,2294.6,23519.7,19.4,,
4062.18,91.3,100.0,0.0,14,2187.7,23519.7,19.4,,
4063.18,92.5,100.0,1.0,14,2217.6,23519.7,19.4,100.0,10579.7
4064.18,91.6,100.0,25.5,14,2193.9,23519.7,19.4,,
4065.18,94.7,100.0,57.4,14,2269.9,23519.9,19.4,,
4066.18,90.2,100.0,0.0,14,2161.3,23520.1,19.4,,
4067.18,91.5,100.0,16.2,14,2193.8,23520.1,19.4,,
4068.18,96.3,100.0,58.0,14,2306.4,23520.1,19.4,,
4069.18,93.5,100.0,58.0,14,2238.2,23520.1,19.4,,
4070.18,94.5,100.0,43.6,14,2265.4,23520.1,19.4,,
4071.19,91.9,100.0,24.0,14,2207.8,23520.2,19.4,,
4072.19,94.2,100.0,44.0,14,2253.0,23520.4,19.4,,
4073.19,91.8,100.0,17.0,14,2198.4,23520.6,19.4,,
4074.19,95.3,100.0,32.0,14,2284.0,23520.8,19.4,,
4075.19,93.3,100.0,12.1,14,2236.5,23521.0,19.4,,
4076.19,92.9,100.0,1.0,14,2227.6,23521.2,19.4,,
4077.19,89.8,100.0,9.1,14,2150.0,23521.2,19.4,,
4078.19,93.4,100.0,61.0,14,2240.1,23521.2,19.4,,
4079.19,95.0,100.0,58.0,14,2277.4,23521.2,19.4,,
4080.19,91.2,100.0,27.7,14,2186.7,23521.2,19.4,,
4081.19,92.8,100.0,38.0,14,2220.7,23521.2,19.4,,
4082.19,92.5,100.0,42.0,14,2219.3,23521.2,19.4,,
4083.19,98.5,100.0,84.8,14,2355.6,23521.2,19.4,100.0,10581.7
4084.19,97.2,100.0,76.0,14,2332.3,23521.4,19.4,,
4085.19,91.6,100.0,29.0,14,2194.5,23521.4,19.4,,
4086.19,93.3,100.0,46.0,14,2236.6,23521.7,19.4,,
4087.2,92.9,100.0,40.6,14,2223.1,23521.7,19.4,,
4088.2,96.9,100.0,64.6,14,2321.6,23521.7,19.4,,
4089.2,94.1,100.0,57.4,14,2255.7,23521.7,19.4,,
4090.2,91.2,100.0,34.7,14,2183.0,23522.1,19.4,,
4091.2,95.7,100.0,59.0,14,2294.5,23522.1,19.4,,
4092.2,92.5,100.0,57.0,14,2219.2,23522.1,19.4,,
4093.2,94.0,100.0,57.4,14,2252.4,23522.1,19.4,,
4094.2,96.6,100.0,64.0,14,2314.6,23522.1,19.4,,
4095.2,94.4,100.0,35.6,14,2262.5,23522.1,19.4,,
4096.2,94.2,100.0,72.0,14,2253.1,23522.1,19.4,,
4097.2,96.2,100.0,53.5,14,2313.0,23522.1,19.4,,
4098.2,94.2,100.0,50.0,14,2259.0,23522.1,19.4,,
4099.2,89.5,100.0,30.0,14,2143.0,23522.1,19.4,,
4100.2,90.0,100.0,14.1,14,2158.0,23522.1,19.4,,
4101.2,93.9,100.0,29.0,14,2251.0,23522.1,19.4,,
4102.2,91.6,100.0,1.0,14,2197.0,23522.5,19.4,,
4103.2,92.5,100.0,5.0,14,2217.0,23522.5,19.4,100.0,10581.7
4104.2,92.5,100.0,26.7,14,2215.0,23522.5,19.4,,
4105.2,94.2,100.0,8.0,14,2259.0,23522.7,19.4,,
4106.2,94.1,100.0,19.2,14,2257.0,23522.7,19.4,,
4107.2,92.2,100.0,57.4,14,2206.1,23523.1,19.4,,
4108.21,93.2,100.0,45.0,14,2235.3,23523.1,19.4,,
4109.21,95.3,100.0,51.0,14,2285.3,23523.1,19.4,,
4110.21,93.4,100.0,49.0,14,2237.6,23523.1,19.4,,
4111.21,95.6,100.0,61.2,14,2294.6,23523.1,19.4,,
4112.21,96.1,100.0,58.8,14,2304.1,23523.1,19.4,,
4113.21,94.5,100.0,51.0,14,2260.0,23523.1,19.4,,
4114.21,94.6,100.0,28.7,14,2268.0,23523.1,19.4,,
4115.21,97.8,100.0,84.2,14,2345.6,23523.1,19.4,,
4116.21,96.3,100.0,67.0,14,2311.9,23523.4,19.4,,
4117.21,95.3,100.0,71.0,14,2279.7,23523.4,19.4,,
4118.21,96.3,100.0,74.0,14,2306.9,23523.4,19.4,,
4119.21,93.5,100.0,32.4,14,2241.0,23523.4,19.4,,
4120.21,95.2,100.0,45.0,14,2282.3,23523.6,19.4,,
4121.21,94.7,100.0,15.2,14,2268.2,23523.6,19.4,,
4122.21,94.5,100.0,38.4,14,2267.0,23523.6,19.4,,
4123.21,94.4,100.0,25.7,14,2261.0,23523.6,19.4,100.0,10579.7
4124.21,94.2,100.0,9.0,14,2257.6,23523.6,19.4,,
4125.21,95.0,100.0,50.0,14,2273.8,23523.6,19.4,,
4126.21,95.5,100.0,67.0,14,2293.4,23523.6,19.4,,
4127.22,92.0,100.0,17.8,14,2207.3,23523.6,19.4,,
4128.22,95.1,100.0,51.5,14,2280.7,23523.8,19.4,,
4129.22,92.8,100.0,24.8,14,2220.9,23523.8,19.4,,
4130.22,94.2,100.0,15.3,14,2259.8,23523.8,19.4,,
4131.22,94.3,100.0,14.0,14,2260.6,23523.8,19.4,,
4132.22,93.0,100.0,27.0,14,2223.1,23523.8,19.5,,
4133.22,95.7,100.0,60.0,14,2292.8,23523.8,19.5,,
4134.22,98.1,100.0,76.8,14,2349.0,23523.8,19.5,,
4135.22,96.5,100.0,59.0,14,2314.2,23523.8,19.5,,
4136.22,92.7,100.0,14.9,14,2220.4,23523.8,19.5,,
4137.22,96.4,100.0,58.6,14,2310.0,23523.8,19.5,,
4138.22,93.8,100.0,37.0,14,2247.7,23523.8,19.5,,
4139.22,95.2,100.0,50.5,14,2284.8,23523.8,19.5,,
4140.22,94.8,100.0,63.4,14,2272.8,23523.8,19.5,,
4141.22,92.1,100.0,23.2,14,2203.1,23523.8,19.5,,
4142.23,94.6,100.0,30.7,14,2270.3,23524.2,19.5,,
